"","Array","Site","Moose","Black Bear","White-Tailed Deer","Human","Marten","Coyote","Caribou","Wolf","Lynx","Red Squirrel","Snowshoe Hare","Rabbit","Fisher","Beaver","Red Fox","Wolverine","River Otter","Groundhog","Elk","Flying Squirrel","Weasel","Bison","Mule Deer","Grizzly Bear","Bighorn Sheep","Striped Skunk","Cougar","Marmot","Muskrat","Bobcat","Porcupine","Columbian Ground Squirrel","Badger","Raccoon","Bushy-Tailed Woodrat","Richardson's Ground Squirrel","Chipmunk","Mountain Goat","Golden-Mantled Ground Squirrel","Short-Tailed Weasel","Mink","Pika","n.days.active","x_coord","y_coord","water","shrub","grass","conifer","broadlf","mixed","snow","elev","tri","abandoned.wellsites","active.wellsites","cutblocks","roads","seismic","cultivation","transmission","railways","linear","block","RADIUS","NCELLS","AREA","MIN","MAX","RANGE","MEAN","STD","Black Bear.present","Coyote.present","Elk.present","Grizzly Bear.present","Human.present","Moose.present","White-Tailed Deer.present","Mule Deer.present","Red Squirrel.present","Marten.present","Red Fox.present","Snowshoe Hare.present","Wolverine.present","Lynx.present","Cougar.present","Bobcat.present","Flying Squirrel.present","Short-Tailed Weasel.present","Wolf.present","Porcupine.present","Striped Skunk.present","Bighorn Sheep.present","Vole.present","Badger.present","Columbian Ground Squirrel.present","Marmot.present","Raccoon.present","Bushy-Tailed Woodrat.present","Richardson's Ground Squirrel.present","Chipmunk.present","Mountain Goat.present","Golden-Mantled Ground Squirrel.present","Caribou.present","Fisher.present","Mink.present","Black Bear.absent","Coyote.absent","Elk.absent","Grizzly Bear.absent","Human.absent","Moose.absent","White-Tailed Deer.absent","Mule Deer.absent","Red Squirrel.absent","Marten.absent","Red Fox.absent","Snowshoe Hare.absent","Wolverine.absent","Lynx.absent","Cougar.absent","Bobcat.absent","Flying Squirrel.absent","Short-Tailed Weasel.absent","Wolf.absent","Porcupine.absent","Striped Skunk.absent","Bighorn Sheep.absent","Vole.absent","Badger.absent","Columbian Ground Squirrel.absent","Marmot.absent","Raccoon.absent","Bushy-Tailed Woodrat.absent","Richardson's Ground Squirrel.absent","Chipmunk.absent","Mountain Goat.absent","Golden-Mantled Ground Squirrel.absent","Caribou.absent","Fisher.absent","Mink.absent"
"87","Kananaskis","Cell R5",3,8,1,3,4,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,611259.999998852,5652780.00012508,0.203085255569056,0.069980669824231,0.007473545866404,0.638899520564124,0,0,0.313997827470303,1815.82426602803,26.7348369780041,0,0,0.03286111329623,9.183808027e-06,0.005565470239883,0,0,0,0.005565470239883,0.03286111329623,1000,60,3221093.39999988,-1970,7792,9762,6347.76666666666,1820.94711040405,7,3,0,0,4,3,1,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,22,22,18,19,21,18,20,18,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
"88","Kananaskis","Cell R50",4,3,7,6,1,14,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,641581.999998563,5625183.00012494,0,0.091326010589437,0,0.681055089592749,0,0,0.0555555559694767,1873.07183055389,23.6201408092792,0,0,0,0.003333523740684,0.003355962695265,0,0,0,0.003355962695265,0,1000,60,3221093.39999978,1929,8123,6194,6717.23333333333,1640.97402342497,2,13,0,2,7,7,6,7,2,5,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,140,153,151,146,146,147,146,151,148,153,150,153,152,153,153,153,153,152,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
"89","Kananaskis","Cell R51",2,2,50,34,1,6,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,12,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,549,651163.999998466,5628746.00012495,0.154424977592244,0.141678004643423,0,0.435723300136185,0,0.081973289171377,0.0555555559694767,1629.0729173105,7.3539000402523,0,0,0,0.022713709956629,0.01133531320527,0,0,0,0.01133531320527,0,1000,58,3113723.61999979,4876,7962,3086,7015.70689655172,817.616658524804,2,13,0,2,24,2,35,9,6,1,0,3,0,0,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,139,152,150,128,150,117,143,146,151,152,149,152,152,150,151,145,152,152,152,152,151,152,152,152,152,152,152,152,152,152,152,152,152,152
"90","Kananaskis","Cell R52",4,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,658476.999998395,5628469.00012494,0,0.02306515231291,0.243998876382685,0.548410833978274,0,0,0.148148151114583,1734.17258162153,10.875727367702,0,0,0.365295829472233,0.00658375478905,0.007620326597035,0,0,0,0.007620326597035,0.365295829472233,1000,59,3167408.50999978,6725,8186,1461,7479.35593220338,331.295544369438,0,0,0,2,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,18,16,16,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"91","Kananaskis","Cell R53",1,0,4,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,661758.999998363,5626510.00012493,0,0.036629532869877,0.159047518670551,0.741110095065738,0.031194759818373,0,0.0972222248092294,1696.59854243352,13.6492302234356,0,0,0.184900171261523,0,0.007806197821475,0,0,0,0.007806197821475,0.184900171261523,1000,58,3113723.61999988,5473,8035,2562,7562.05172413793,375.84807194754,0,4,0,1,4,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,19,18,15,18,15,13,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"92","Kananaskis","Cell R54",6,12,38,15,0,17,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368,672636.999998257,5625157.00012492,0,0.02972914560313,0.035109851089192,0.311223931558689,0.048935023816765,0.436659878557487,0,1402.77256545777,10.7342102733283,0,0.004408174773927,0.027119396322765,0.014053011842173,0.011762986066015,0,0,0,0.011762986066015,0.031527571096692,1000,57,3060038.72999979,7141,8626,1485,8085.9649122807,410.895725232656,8,20,0,7,19,6,34,5,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,64,84,77,65,78,50,79,84,84,81,83,84,84,82,82,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
"93","Kananaskis","Cell R58",1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,622214.999998756,5615824.0001249,0.061190828990481,0.124713377139957,0,0.537390752206522,0.062985718160389,0.009754733463904,0.953703701496124,2210.67330070375,24.8087692987351,0,0,0,0,0,0,0,0,0,0,1000,59,3167408.51000005,5491,9901,4410,7910.06779661016,1350.92173008925,0,0,0,3,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,15,14,17,17,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"94","Kananaskis","Cell R59",13,1,101,14,0,2,0,1,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,486,627338.999998705,5618599.00012491,0,0.022694611228534,0,0.901175347568501,0.015917898317688,0,0.0866013076156378,1815.37606665273,20.6817243777144,0,0,0.029113240034826,0.009634139921145,0.003096314685348,0,0,0,0.003096314685348,0.029113240034826,1000,60,3221093.39999978,6695,8423,1728,7647.53333333333,358.543138579188,1,3,0,22,28,14,29,0,11,7,0,23,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,122,125,103,97,111,96,125,114,118,125,102,125,125,125,125,125,125,124,123,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
"95","Kananaskis","Cell R6",2,11,9,12,60,3,0,0,0,13,7,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,623432.999998731,5653224.00012507,0,0.05047155057545,0,0.949528449421648,0,0,0.0111111111938953,1511.05750291721,14.0994053069776,0,0,0,0,0.007320692930692,0,0.022122004647582,0,0.029442697578274,0,1000,60,3221093.40000005,7691,8057,366,7899.18333333333,83.6178792018699,10,6,4,0,24,2,13,4,25,66,10,10,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,148,150,154,130,152,141,150,129,88,144,144,154,154,148,154,154,154,153,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
"96","Kananaskis","Cell R60",2,5,3,12,1,6,0,0,3,1,4,0,0,0,0,0,0,0,4,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,630893.999998671,5617054.0001249,0.209146571629105,0,0,0.710432645949255,0,0,0.158496733754873,1741.45569514922,18.4031319081592,0,0,0,0.01479168164262,0.007459675399077,0,0,0,0.007459675399077,0,1000,58,3113723.61999979,5065,8181,3116,7094.79310344827,696.856160852401,5,13,4,14,19,4,4,1,4,4,0,9,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,134,143,133,128,143,143,146,143,143,147,138,146,141,146,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
"97","Kananaskis","Cell R61",0,0,0,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,642724.999998554,5618034.0001249,0,0.06351084638266,0.031211136044948,0.542746385983979,0.010959755779742,0.025890346076819,0.480392172932625,2306.31838718849,27.522283916232,0,0,0,0.005258161063217,0,0,0,0,0,0,1000,61,3274778.28999987,1722,9879,8157,6699.80327868852,1960.11791063594,0,4,0,10,7,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,67,71,61,64,71,71,69,71,71,71,69,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
"98","Kananaskis","Cell R62",1,2,3,5,2,5,0,1,1,2,2,0,0,0,0,0,0,0,2,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,650688.999998476,5619864.00012491,0.027094295174199,0.006381982060954,0,0.731517736454227,0,0,0.194444447755814,1855.89051184276,26.8116768973214,0,0,0,0.003970039236033,0.002194393517599,0,0,0,0.002194393517599,0,1000,60,3221093.39999978,2143,8266,6123,6196.16666666666,1478.58078537795,2,5,2,3,6,1,3,5,6,5,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,148,151,150,147,152,150,148,147,148,153,149,153,152,153,153,153,153,152,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
"99","Kananaskis","Cell R63",7,0,1,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,654326.999998438,5621979.00012492,0,0.092742809681254,0.022668695616662,0.884588494698971,0,0,0.188888894021511,1978.13682243152,15.2705234625401,0,0,0,0,0.00473579098606,0,0,0,0.00473579098606,0,1000,58,3113723.61999979,6994,8104,1110,7546.48275862068,270.114231351484,0,2,1,2,4,6,1,17,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,19,18,16,14,19,3,20,20,20,18,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"100","Kananaskis","Cell R64",20,2,35,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,664551.999998339,5618921.00012489,0,0.00978453554422,0,0.875964958875939,0,0.055297852636756,0,1589.74397644816,13.3102575374555,0,0,0,0.008148752287811,0.003956481978433,0,0,0,0.003956481978433,0,1000,58,3113723.61999988,7416,7962,546,7703.03448275862,143.972694431879,2,2,1,0,6,10,15,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,23,17,13,8,20,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"101","Kananaskis","Cell R65",7,3,25,10,0,19,0,0,0,4,4,0,0,0,0,0,0,0,2,1,0,0,2,10,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,352,667935.999998304,5620636.0001249,0,0.057146818992348,0,0.768507524128806,0.052113553876796,0.067847235381418,0,1518.68442305308,19.6810837034195,0,0,0.01213126369209,0.006313887967425,0.00390863115912,0,0,0,0.00390863115912,0.01213126369209,1000,62,3328463.17999987,7166,8239,1073,7880.95161290322,219.680958358121,3,28,2,11,12,15,25,2,4,0,0,4,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,51,77,68,67,64,54,77,75,79,79,75,79,79,75,78,77,79,79,79,78,79,79,79,79,79,79,79,79,79,79,79,79,79,79
"102","Kananaskis","Cell R66",0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,674584.99999824,5620624.0001249,0,0.163650956999046,0.059601257351663,0.408846849623695,0.077073924263233,0.176221666919983,0,1356.74429485987,11.2732493567088,0,0,0,0.010537492552395,0.016703575791591,0.09238282244132,0,0,0.016703575791591,0.09238282244132,1000,57,3060038.72999979,7754,8798,1044,8341.77192982456,268.232160345567,0,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,18,15,19,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"103","Kananaskis","Cell R69",0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,621642.999998765,5609881.00012487,0.14548641791494,0.296122476104235,0,0.239016033262597,0.04701703396048,0.027971147665819,0.971132894357046,2251.88569942401,27.6841180886433,0,0,0,0,0.004938659558851,0,0,0,0.004938659558851,0,1000,58,3113723.62000005,1342,9332,7990,5887.91379310344,2110.30379643738,0,1,0,2,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,55,56,54,51,56,56,55,56,55,56,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
"104","Kananaskis","Cell R7",0,17,2,11,0,9,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,337,630890.999998655,5658091.0001251,0.141263403825141,0.141392935442595,0.010923124458351,0.550755046088217,0.006494866460873,0.009043267872159,0,1374.63199137108,20.8883663557733,0,0,0,0.028235886145486,0.002221003178485,0.003206650042737,0.025091991987573,0.003175512007062,0.03048850717312,0.003206650042737,1000,60,3221093.39999978,5920,8337,2417,7264.75,715.384573149295,11,11,0,0,18,0,2,8,16,0,3,9,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,77,77,59,77,75,69,61,77,74,68,77,77,74,67,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
"105","Kananaskis","Cell R70",1,7,1,17,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,627995.999998701,5611711.00012487,0,0.258156113777226,0.089239438992064,0.613335978633565,0,0,0.36862744987011,1914.50431249686,27.7443345244674,0,0,0,0,0.005104175556825,0,0,0,0.005104175556825,0,1000,58,3113723.61999979,4561,7781,3220,7101.82758620689,716.917831533041,6,0,0,8,17,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,122,122,114,105,121,121,117,119,118,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
"106","Kananaskis","Cell R71",7,6,5,58,2,23,0,38,10,1,5,0,0,0,4,0,0,0,16,0,0,0,2,101,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,487,636558.999998617,5612447.00012487,0,0.117964326158031,0,0.736047530488377,0,0,0.122222226113081,1946.92154921999,23.6821324536755,0,0,0,0.021504567823367,0.002455670725794,0,0,0,0.002455670725794,0,1000,59,3167408.50999978,4104,7886,3782,7149.54237288135,749.827512866789,6,18,15,50,40,12,5,2,2,2,3,6,0,11,1,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,107,110,75,85,113,120,123,123,123,122,119,125,114,124,123,125,125,110,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
"107","Kananaskis","Cell R72",1,0,1,4,7,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,641412.999998568,5612064.00012487,0.014617165726134,0.08327965029319,0.029275033185643,0.543444939352258,0,0,0.702137798070908,2198.67172397711,30.1810649969639,0,0,0,0.005880293164808,0.001266563173281,0,0,0,0.001266563173281,0,1000,58,3113723.61999979,1651,9046,7395,5394.36206896551,2297.04283431963,0,2,0,0,5,1,1,3,1,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,19,21,21,16,20,20,18,20,15,21,19,21,21,21,21,19,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21
"108","Kananaskis","Cell R73",2,0,21,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,644651.999998537,5614314.00012488,0.019919368026696,0.32226900244575,0.044950866107564,0.486001884027805,0.025395631070766,0.041017045851099,0.555555558204651,2103.88250248016,10.670369563027,0,0,0,0.006411607648815,0.002173468914682,0,0,0,0.002173468914682,0,1000,56,3006353.83999979,6892,8269,1377,7840.89285714285,344.410763819447,0,5,4,4,4,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,16,16,16,18,12,12,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"109","Kananaskis","Cell R74",0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,657961.999998407,5614856.00012488,0,0.082404265772739,0,0.770707496983677,0.041442733656983,0.033549206199772,0.0568627454340458,1792.93279834917,17.8436294847233,0,0,0,0,0.000952795309441,0,0,0,0.000952795309441,0,1000,59,3167408.50999988,5195,7738,2543,7110.03389830508,643.928277038326,0,0,0,4,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,15,15,19,17,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"110","Kananaskis","Cell R75",2,12,20,11,0,11,0,0,0,4,7,0,0,0,0,0,0,0,7,0,0,0,9,9,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,551,664402.999998344,5614617.00012488,0,0.044516340886157,0,0.870031781791277,0,0.030403460391567,0.00925925932824612,1638.18108103919,19.6014839777871,0,0,0,0.00699953098413,0.003686843346399,0,0,0,0.003686843346399,0,1000,60,3221093.39999978,7079,8201,1122,7823.75,182.746146790203,9,30,5,8,13,4,17,12,4,0,0,11,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,122,147,144,139,148,135,140,148,152,152,141,152,152,143,122,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
"111","Kananaskis","Cell R76",2,8,11,8,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,671973.999998268,5614819.00012487,0,0.139354856936658,0.088422865471083,0.107173858059313,0.448337627467633,0.183513271875167,0,1577.82082877189,25.4636827699698,0,0,0,0.007097326883927,0.00143884995775,0.025374555507943,0,0,0.00143884995775,0.025374555507943,1000,56,3006353.83999979,6807,8790,1983,8253.89285714285,440.754899436809,8,1,1,0,7,2,9,6,0,0,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,24,25,18,23,16,19,25,25,19,25,25,25,24,25,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25
"112","Kananaskis","Cell R77",11,3,66,20,0,34,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,551,677139.999998218,5612281.00012486,0,0.031487230247001,0.101699198169496,0.538225659116543,0.104193708031867,0.131833414692214,0,1433.74378572409,9.31979140991601,0.003312035022562,0,0.125106915295482,0.016966985439097,0.027336963697676,0,0,0,0.027336963697676,0.128418950318044,1000,56,3006353.83999979,7736,8680,944,8243.375,219.227830162726,3,32,3,6,18,12,45,5,5,4,1,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,146,117,146,143,131,137,104,144,144,145,148,149,149,149,149,149,147,149,146,149,148,149,149,149,149,149,148,149,149,149,149,149,149,149,149
"113","Kananaskis","Cell R8",1,12,29,5,2,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,636925.999998595,5656047.00012508,0.177730879753015,0.135587636064271,0.049519702141783,0.186527490149231,0.07949576061046,0.349591699839502,0,1404.90195041233,9.76895001123822,0,0,0.080891614911335,0.004434584289917,0.012204591650621,0,0.080280585702696,0,0.092485177353317,0.080891614911335,1000,58,3113723.61999979,382,8612,8230,7491.41379310344,1381.06384574234,8,0,2,0,6,1,12,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,22,24,18,23,12,24,23,22,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
"114","Kananaskis","Cell R80",40,2,14,116,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,627910.999998703,5609733.00012486,0.110388736541213,0.077629368621964,0,0.698545664470725,0.006581628283151,0.017626619955914,0.485620923340321,1797.48022191382,24.3443974154981,0,0,0,0,0.000498854246696,0,0,0,0.000498854246696,0,1000,61,3274778.28999987,-359,9795,10154,6615.32786885245,1740.54930769054,2,0,0,10,38,20,9,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,75,75,65,37,55,66,75,74,73,75,74,74,75,75,75,75,75,74,75,75,75,75,75,75,74,75,75,75,75,75,75,75,75,75
"115","Kananaskis","Cell R81",0,0,2,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,636658.999998618,5605702.00012484,0,0,0,0.690233911025323,0,0,0.345315910875797,1927.09884952764,9.75615484064276,0,0,0,0.003771502332804,0.009917751107822,0,0.014924432830409,0,0.024842183938231,0,1000,60,3221093.39999988,7528,8149,621,7802.31666666666,169.369171896461,0,0,0,0,4,0,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,14,18,16,17,16,17,18,17,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"116","Kananaskis","Cell R82",0,0,0,8,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,642464.999998561,5607310.00012485,0,0.171558210611918,0,0.359788300508684,0.02765535106893,0.000480550302241,0.873366013169289,2343.1088952443,34.103468734499,0,0,0,0.014744623051471,0.004221034866288,0,0,0,0.004221034866288,0,1000,56,3006353.83999979,1480,8058,6578,6070.69642857142,1884.80571109031,0,1,0,5,10,0,0,1,3,8,2,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,157,158,153,148,158,158,157,155,150,156,150,157,154,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
