"","Array","Site","Moose","Black Bear","White-Tailed Deer","Human","Marten","Coyote","Caribou","Wolf","Lynx","Red Squirrel","Snowshoe Hare","Rabbit","Fisher","Beaver","Red Fox","Wolverine","River Otter","Groundhog","Elk","Flying Squirrel","Weasel","Bison","Mule Deer","Grizzly Bear","Bighorn Sheep","Striped Skunk","Cougar","Marmot","Muskrat","Bobcat","Porcupine","Columbian Ground Squirrel","Badger","Raccoon","Bushy-Tailed Woodrat","Richardson's Ground Squirrel","Chipmunk","Mountain Goat","Golden-Mantled Ground Squirrel","Short-Tailed Weasel","Mink","Pika","n.days.active","x_coord","y_coord","water","shrub","grass","conifer","broadlf","mixed","snow","elev","tri","abandoned.wellsites","active.wellsites","cutblocks","roads","seismic","cultivation","transmission","railways","linear","block","RADIUS","NCELLS","AREA","MIN","MAX","RANGE","MEAN","STD","Black Bear.present","Coyote.present","Elk.present","Grizzly Bear.present","Human.present","Moose.present","White-Tailed Deer.present","Mule Deer.present","Red Squirrel.present","Marten.present","Red Fox.present","Snowshoe Hare.present","Wolverine.present","Lynx.present","Cougar.present","Bobcat.present","Flying Squirrel.present","Short-Tailed Weasel.present","Wolf.present","Porcupine.present","Striped Skunk.present","Bighorn Sheep.present","Vole.present","Badger.present","Columbian Ground Squirrel.present","Marmot.present","Raccoon.present","Bushy-Tailed Woodrat.present","Richardson's Ground Squirrel.present","Chipmunk.present","Mountain Goat.present","Golden-Mantled Ground Squirrel.present","Caribou.present","Fisher.present","Mink.present","Black Bear.absent","Coyote.absent","Elk.absent","Grizzly Bear.absent","Human.absent","Moose.absent","White-Tailed Deer.absent","Mule Deer.absent","Red Squirrel.absent","Marten.absent","Red Fox.absent","Snowshoe Hare.absent","Wolverine.absent","Lynx.absent","Cougar.absent","Bobcat.absent","Flying Squirrel.absent","Short-Tailed Weasel.absent","Wolf.absent","Porcupine.absent","Striped Skunk.absent","Bighorn Sheep.absent","Vole.absent","Badger.absent","Columbian Ground Squirrel.absent","Marmot.absent","Raccoon.absent","Bushy-Tailed Woodrat.absent","Richardson's Ground Squirrel.absent","Chipmunk.absent","Mountain Goat.absent","Golden-Mantled Ground Squirrel.absent","Caribou.absent","Fisher.absent","Mink.absent"
"117","Kananaskis","Cell R83",0,1,2,4,1,1,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,645350.999998534,5603042.00012482,0,0.209876432013572,0.032401237657427,0.425431869395655,0.176851764838806,0.021536012392558,0.657407402992249,2149.77663737498,30.8972415802585,0,0,0,0.011918902588692,0.003505633359336,0,0,0,0.003505633359336,0,1000,58,3113723.61999979,3849,8490,4641,7430.05172413793,1069.40324032988,1,1,1,3,5,0,2,3,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,21,19,24,22,21,22,21,24,20,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
"118","Kananaskis","Cell R84",0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,656740.999998419,5607187.00012484,0,0.125589038858615,0,0.587025075722733,0,0,0.0648148152977228,1828.69462325412,38.4035487527633,0,0,0,0.003973850186824,0.001792368923149,0,0,0,0.001792368923149,0,1000,59,3167408.50999978,1845,8687,6842,6003.03389830508,1813.19752180731,1,0,0,3,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,25,22,20,25,25,22,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
"119","Kananaskis","Cell R85",5,9,42,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,74,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,358,659659.999998392,5608203.00012484,0,0,0,0.893244804764495,0,0,0.0277777779847383,1670.71974278704,15.428592247299,0,0,0,0.013109107547823,0.010893508354652,0,0,0,0.010893508354652,0,1000,57,3060038.72999979,5687,8179,2492,7288.12280701754,425.929945239553,7,7,2,1,12,5,24,39,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,77,78,67,74,55,40,79,79,79,79,79,79,78,77,79,79,78,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
"120","Kananaskis","Cell R86",13,3,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,671561.999998277,5602770.00012481,0,0,0.107901944990032,0.770212022288478,0.018978871952958,0.055172034050237,0.083333333954215,1636.66768404927,12.042263286944,0,0,0.106525505986021,0.006422927261751,0.007632748740399,0,0,0,0.007632748740399,0.106525505986021,1000,59,3167408.50999978,6961,8004,1043,7593.37288135593,260.742219495221,2,1,0,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,20,17,16,15,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"121","Kananaskis","Cell R87",4,3,17,6,0,13,0,2,0,4,3,0,0,0,0,0,0,0,6,0,0,0,2,2,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,360,674561.999998248,5602305.00012481,0,0.003350646352776,0.11655563984012,0.748918413403904,0.056643107538354,0.015477221523171,0.0222222223877907,1552.57843695747,13.5234568762401,0,0,0.125791133277967,0.006694853258726,0.006545780028996,0,0,0,0.006545780028996,0.125791133277967,1000,59,3167408.50999988,7244,8113,869,7726.47457627118,205.468654538114,3,11,5,2,8,4,14,2,4,0,0,3,0,0,0,3,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,68,74,77,71,75,65,77,75,79,79,76,79,79,79,76,79,79,77,79,76,79,79,79,79,79,78,79,79,79,79,79,79,79,79
"122","Kananaskis","Cell R9",0,3,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,639088.999998575,5655360.00012508,0,0.087385325385996,0.010079113704477,0.619008807011303,0.071090310181401,0.080146122528903,0,1431.83353002384,14.2044926847513,0,0,0.25726467093621,0.020468985946988,0.005939471106971,0,0,0,0.005939471106971,0.25726467093621,1000,60,3221093.39999988,5341,8436,3095,7403.71666666666,582.717143837576,3,5,0,0,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,21,21,16,21,19,20,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"123","Kananaskis","Cell R90",1,1,2,11,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,647303.999998516,5598608.0001248,0,0.018474995429224,0,0.926349007931754,0,0.002812352367591,0.180555557832122,1970.60809934561,22.8179146131902,0,0,0,0.011359091359402,0.007075288133837,0,0,0,0.007075288133837,0,1000,58,3113723.61999979,6946,8064,1118,7601.39655172413,272.721465820254,1,1,0,9,13,1,2,0,4,1,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,73,69,81,80,82,78,81,82,81,80,78,82,82,82,82,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
"124","Kananaskis","Cell R91",0,0,6,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,653055.999998461,5598672.0001248,0,0.011712414419282,0,0.592095935120241,0.1363793615161,0.201768384348051,0.180555557832122,1815.45965400671,13.1400543310391,0,0,0,0.013099103523807,0.009904377320944,0,0,0,0.009904377320944,0,1000,59,3167408.50999978,6882,8387,1505,7846.16949152542,379.651809815719,0,0,1,2,11,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,81,80,71,82,76,82,82,82,82,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
"125","Kananaskis","Cell R92",2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,661856.999998374,5598988.0001248,0,0.161373410803902,0.007356355069495,0.449980166592087,0,0.015133342162111,0.619281053543091,2148.79782613119,32.2333127046243,0,0,0,0,0,0,0,0,0,0,1000,58,3113723.61999979,1345,8690,7345,5605.01724137931,2423.16350289692,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,14,16,18,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"126","Kananaskis","Cell R93",23,0,13,5,0,13,0,6,0,3,11,0,0,0,0,0,0,0,3,0,0,0,28,52,0,0,2,0,0,15,0,0,0,0,1,1,0,0,0,0,0,0,552,668841.999998305,5599915.0001248,0,0.093899623001713,0.033151427625952,0.806775915463728,0.001683036076428,0,0.157407410442829,1795.6704140315,22.5495419941251,0.003311853201283,0.005837140574022,0,0.007070585415474,0.002042641831783,0,0,0,0.002042641831783,0.009148993775305,1000,61,3274778.28999987,6538,7915,1377,7386.50819672131,315.561462821521,0,22,3,40,7,22,9,14,4,0,1,16,0,0,2,20,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,152,130,149,112,145,130,143,138,148,152,151,136,152,152,150,132,152,152,148,152,152,152,152,152,152,152,152,151,151,152,152,152,152,152,152
"127","Kananaskis","Cell R97",12,4,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,649215.9999985,5594243.00012478,0,0.034365158763151,0,0.740978741199865,0.224656100035404,0,0.36666667163372,2013.36208519569,21.0817134563739,0,0,0.744319982771979,0,0.061059937288848,0,0,0,0.061059937288848,0.744319982771979,1000,57,3060038.72999979,7369,8847,1478,8103.22807017543,317.521709026786,2,0,4,1,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,16,19,16,13,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"128","Kananaskis","Cell R98",0,3,4,6,0,13,0,0,0,2,3,0,0,0,0,0,0,0,5,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,656617.999998428,5593751.00012477,0,0.042566931653619,0,0.690639724669902,0,0.21054955758085,0.129629631837209,1744.04584544878,15.4058486595031,0,0,0,0.011252841805565,0.004014592698663,0,0,0,0.004014592698663,0,1000,58,3113723.61999979,7003,8200,1197,7726.05172413793,327.027913098109,3,9,5,6,7,3,3,3,2,1,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,148,152,151,150,154,154,154,155,156,157,150,157,154,157,157,154,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
"129","Kananaskis","Cell R99",0,10,34,16,0,13,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368,660031.999998397,5590028.00012475,0,0.286147217361221,0,0.657811030797018,0,0,0.0571895428001881,1742.81954696126,19.5859969948369,0,0,0,0.011652938070839,0.000384138601165,0,0,0,0.000384138601165,0,1000,58,3113723.61999979,7015,8273,1258,7630.55172413793,302.097162516427,10,11,0,14,14,1,22,1,2,0,0,5,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,72,83,69,69,82,61,82,81,83,83,78,83,83,82,82,83,83,79,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
"130","Kananaskis","Cell S102",18,7,66,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,681315.999998186,5594789.00012477,0,0.000830168234255,0.819676088777422,0,0.103025213977404,0.03103331291483,0,1392.38777067424,5.62533117950538,0,0,0,0.006489024883554,0.008510508988334,0.017877077895931,0,0,0.008510508988334,0.017877077895931,1000,60,3221093.39999978,7060,8560,1500,7809.53333333333,357.364774736144,4,2,2,0,4,13,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,18,20,16,7,3,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"131","Kananaskis","Cell S108",2,5,52,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,685361.999998153,5583657.00012471,0,0.247430708960751,0.564909297465127,0.042471059462519,0.084655999106371,0.016194439635038,0,1418.10387048966,9.54327940329527,0,0,0,0.006699422293929,0.002796248647693,0.1920550442655,0,0,0.002796248647693,0.1920550442655,1000,58,3113723.61999988,7339,8792,1453,8055.56896551724,378.730324950176,5,3,2,1,11,2,30,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,82,83,84,74,83,55,82,84,85,84,85,85,85,83,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
"132","Kananaskis","Cell S13",1,3,50,2,0,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,666424.999998301,5656792.00012508,0,0,0.105537835913827,0.344303946010648,0.005908333613469,0.015716594368317,0,1313.63100342582,4.08672624692273,0,0,0,0.015489087431322,0.002258768242807,0.408879999223075,0,0,0.002258768242807,0.408879999223075,1000,58,3113723.61999979,7295,8764,1469,8024.72413793103,325.723798433022,2,10,1,2,3,1,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,16,15,14,16,1,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"133","Kananaskis","Cell S14",15,3,86,10,0,52,0,1,0,1,0,0,0,0,11,0,0,0,16,0,0,0,1,6,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,672926.999998239,5654588.00012506,0.004490268227011,0,0.537875946708983,0.022272621479054,0.011520591353897,0,0,1302.63513262604,5.24032291548152,0,0,0,0.000913825641872,0.002866666640122,0.361360579072124,0,0,0.002866666640122,0.361360579072124,1000,58,3113723.61999979,6501,8611,2110,8168.06896551724,318.968967362523,3,35,9,5,12,17,44,1,2,0,15,0,0,0,10,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,49,75,79,72,67,40,83,82,84,69,84,84,84,74,84,84,84,80,84,78,84,84,84,84,84,84,84,84,84,84,84,84,84,84
"134","Kananaskis","Cell S2",17,18,49,9,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,368,659945.999998365,5658595.00012509,0,0.133138955307679,0.166489250731982,0.270271591426268,0.037928850987529,0.335128003677917,0,1378.9998987898,6.17977224422407,0,0.008018805877234,0.216161239180376,0.004711973402032,0.011436283914189,0.071512545750461,0,0,0.011436283914189,0.295692590808071,1000,59,3167408.50999988,7171,8466,1295,7939.91525423728,355.553247014032,13,12,3,1,11,15,36,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,72,81,83,73,69,48,84,84,84,83,84,84,84,81,81,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
"135","Kananaskis","Cell S23",2,7,17,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,667181.999998297,5649402.00012504,0,0.039667668944877,0.029281960044351,0.099779666558797,0.377831448547348,0.254271666650533,0,1389.34278821034,9.74183513860034,0,0,0,0.008791658629308,0.011729719005289,0.19122312502686,0,0,0.011729719005289,0.19122312502686,1000,58,3113723.61999979,8029,8753,724,8527.74137931034,157.826023852208,6,4,0,0,5,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,18,18,13,17,7,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"136","Kananaskis","Cell S32",1,1,1,3,1,0,0,0,0,0,0,0,0,0,23,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,666832.999998306,5639626.00012499,0,0.236474854555579,0,0.295434475633521,0.001306187711768,0.370076934222267,0.0444444447755814,1536.70827112442,15.9778623825464,0,0,0.371935917429607,0.010690860286879,0.013797389549639,0,0,0,0.013797389549639,0.371935917429607,1000,58,3113723.61999979,7734,8473,739,8202.68965517241,212.255149557512,1,0,7,0,4,1,3,3,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,11,18,14,17,15,15,18,17,7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"137","Kananaskis","Cell S33",18,6,95,9,0,28,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,2,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330,676750.999998208,5641672.000125,0,0,0.31426872412426,0.197671052255672,0.171707003083197,0.164024365041004,0,1318.13708728609,6.73464185926649,0.003311972584041,0,0,0.020317137838771,0.018856664365454,0.083659457480748,0,0,0.018856664365454,0.086971430064789,1000,58,3113723.61999979,6913,8556,1643,7781.60344827586,332.194736181545,5,25,2,2,11,30,50,1,0,0,7,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,52,75,75,66,47,27,76,77,77,70,77,77,77,71,76,77,77,77,77,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77
"138","Kananaskis","Cell S34",13,0,66,7,0,16,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,681310.999998165,5637351.00012498,0,0.003494375232829,0.246738414348791,0.188318519485386,0,0.152372656938917,0,1269.59951859486,7.56913602804836,0,0,0,0.012200358919772,0.008786943088891,0.308772074323215,0,0,0.008786943088891,0.308772074323215,1000,60,3221093.39999978,7734,8658,924,8239.1,194.140902439423,0,12,1,3,10,12,29,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,61,72,70,63,61,44,73,73,73,72,70,73,73,67,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
"139","Kananaskis","Cell S41",3,1,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,660502.999998371,5634737.00012497,0,0.011464340709748,0.305851103836949,0.518578038942265,0.04110551791442,0,0.0444444447755814,1561.99047656562,11.6336066882831,0,0,0.21202435309929,0.017276776923315,0.004175988355847,0,0,0,0.004175988355847,0.21202435309929,1000,58,3113723.61999979,7064,8404,1340,7847.27586206896,328.866433064657,1,0,1,0,4,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,15,17,14,19,19,19,19,19,19,19,18,19,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"140","Kananaskis","Cell S42",11,4,25,21,0,18,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,671529.999998261,5636264.00012497,0.016861993691903,0.111658060904229,0.084883110987314,0.230561154146146,0.141273972220385,0.397341752053311,0,1428.47066061489,12.8382743372323,0.00593294907025,0,0.140402748227934,0.005917816306031,0.014997607576966,0.007431216251849,0,0,0.014997607576966,0.153766913550033,1000,60,3221093.39999988,7993,8761,768,8443.61666666666,137.24844767388,3,21,0,1,21,10,17,4,0,1,7,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,53,74,73,53,64,57,70,74,73,67,74,74,74,72,74,74,74,71,74,71,74,74,74,74,74,74,74,74,74,74,74,74,74,74
"141","Kananaskis","Cell S44",1,1,1,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,680373.999998176,5632887.00012496,0,0,0,0.474265401628847,0.035135169946189,0.205279015927994,0,1345.70001607002,9.07073911835876,0.003312099762343,0,0,0.019513696743779,0.020861873098571,0.155866639483674,0,0,0.020861873098571,0.159178739246017,1000,58,3113723.61999979,7453,8639,1186,8036.6724137931,266.889709103237,1,2,0,0,5,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,18,18,13,17,16,11,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"142","Kananaskis","Cell S56",0,0,34,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,684377.99999814,5626833.00012492,0,0.009219288575492,0.511578923387789,0.043998213388069,0,0.016562156188307,0,1234.88977825831,5.72358727833581,0.026364653564031,0.003593043435021,0,0.035150582482271,0.001608804043838,0.460720226624939,0,0,0.001608804043838,0.490677923623991,1000,59,3167408.50999978,6406,8385,1979,7725.30508474576,495.110850599064,0,5,1,0,5,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,18,19,14,19,5,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"143","Kananaskis","Cell S67",8,9,35,10,0,7,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,2,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368,680776.999998178,5621498.0001249,0,0,0.13790834242182,0.261009035205836,0.191234608657988,0.049558992473757,0,1286.7308024871,4.747620900472,0.00993624174518,0,0,0.009615247758463,0.009658976283726,0.286226143186226,0,0,0.009658976283726,0.296162384931406,1000,59,3167408.50999988,7174,8588,1414,8176.42372881355,337.429475538769,8,6,8,2,11,13,31,2,0,0,1,3,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,76,74,80,71,69,51,80,82,82,81,79,82,82,75,81,82,82,82,82,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82
"144","Kananaskis","Cell S78",8,17,12,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,684416.999998148,5610734.00012484,0.061429380113886,0.033963274041632,0.207893713021726,0.193019365331977,0.277994389916765,0.130526243741147,0,1358.49253022107,13.0227654393915,0,0,0.155321871608181,0.007049176738944,0.011067896992575,0.170908459552488,0,0,0.011067896992575,0.326230331160669,1000,58,3113723.61999979,7073,8651,1578,8333.27586206896,349.465344989163,12,13,6,7,12,9,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,75,74,69,72,68,77,81,81,81,81,81,81,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
"145","Kananaskis","Cell S88",2,2,7,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,686028.999998136,5602437.0001248,0.090726498697561,0.022034800246528,0.587220485374522,0.018040526154902,0.178140998876877,0,0,1309.74553721858,5.28105134324144,0.003792941786554,0,0,0.012141389661536,0.002643509122327,0.058876429339225,0,0,0.002643509122327,0.062669371125779,1000,59,3167408.50999978,6399,8541,2142,7855.52542372881,598.39560509841,2,1,1,0,3,2,7,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,19,20,17,18,13,20,17,20,20,20,20,20,19,19,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"146","Kananaskis","Cell S94",1,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,677982.999998217,5597339.00012478,0,0.188940631429483,0.131952146422066,0.441340046712905,0.185897680001805,0,0,1458.33527583226,14.5678433460794,0,0,0,0.006123048272817,0.006770216747286,0.051140895186742,0,0,0.006770216747286,0.051140895186742,1000,58,3113723.61999979,7606,8522,916,8125.60344827586,201.75001086656,1,0,0,1,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,19,18,16,18,15,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"147","Kananaskis","Cell S95",2,32,54,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,366,684110.999998158,5595786.00012477,0.025380999398774,0.174614983525323,0.451050965789396,0.151610387717307,0.110790629533599,0,0,1402.246191954,14.9199866759471,0,0,0,0.005945352086995,0.001709236767339,0.104280978428548,0,0,0.001709236767339,0.104280978428548,1000,59,3167408.50999978,6731,8378,1647,7672.42372881355,459.485128340144,23,7,0,3,10,2,31,7,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,82,79,72,80,51,75,82,82,82,82,82,82,77,79,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
